,em,inte_em,ex,inte_ex
120,617.70836,0.2068346445057446,,
121,618.133914,0.17392913287983067,,
122,618.559459,0.18666422347523087,,
123,618.984997,0.17846651710002434,,
124,619.410527,0.1643770552237066,,
125,619.836049,0.15470105257759834,,
126,620.261563,0.13533156201954238,,
127,620.68707,0.15399798436706547,,
128,621.112568,0.15953463234472018,,
129,621.538059,0.16769295618492872,,
130,621.963541,0.17700923152853587,,
131,622.389016,0.19707219289641906,,
132,622.814483,0.1923799978274567,,
133,623.239942,0.19098364454394662,,
134,623.665393,0.19098364454394662,,
135,624.090836,0.1920289987463552,,
136,624.516271,0.1920289987463552,,
137,624.941698,0.19098364454394662,,
138,625.367118,0.18199761788835012,,
139,625.792529,0.17321545399896368,,
140,626.217932,0.1872599502691499,,
141,626.643328,0.20458681900477013,,
142,627.068715,0.19063771770899038,,
143,627.494094,0.21505479988198822,,
144,627.919466,0.20102948684620636,,
145,628.344829,0.2142743329029645,,
146,628.770185,0.1949343354786673,,
147,629.195532,0.20561097722655985,,
148,629.620872,0.21028395398170896,,
149,630.046203,0.18101045437304822,,
150,630.471527,0.1949343354786673,,
151,630.896842,0.21388621986862333,,
152,631.322149,0.23248502159632972,,
153,631.747449,0.26503292461981587,,
154,632.17274,0.23248502159632972,,
155,632.598023,0.23713472202825628,,
156,633.023299,0.25573352375596264,,
157,633.448566,0.24178442246018292,,
158,633.873825,0.21893247057476806,,
159,634.299076,0.3120952240108396,,
160,634.724319,0.2877602095161279,,
161,635.149554,0.2831189158142549,,
162,635.57478,0.2933296060199718,,
163,635.999999,0.32126575897425486,,
164,636.42521,0.3109666780254931,,
165,636.850412,0.29704279691987395,,
166,637.275607,0.30928907972105146,,
167,637.700793,0.2862078051150028,,
168,638.125971,0.28724087358901496,,
169,638.551141,0.3104054601687742,,
170,638.976303,0.31617962937100846,,
171,639.401457,0.32313784448468064,,
172,639.826603,0.30577254285282235,,
173,640.25174,0.35673463332829275,,
174,640.676869,0.29240150321800096,,
175,641.101991,0.4193251415467287,,
176,641.527104,0.3560919754829433,,
177,641.952208,0.37594478985171553,,
178,642.377305,0.38846397325411997,,
179,642.802394,0.37785342425089835,,
180,643.227474,0.3977131154744561,,
181,643.652546,0.3898686709573346,,
182,644.07761,0.3104054601687742,,
183,644.502666,0.35673463332829275,,
184,644.927713,0.347468798696389,,
185,645.352752,0.3937979718559076,,
186,645.777784,0.37391664861798757,,
187,646.202806,0.4016141781452459,,
188,646.627821,0.38776541338161674,,
189,647.052827,0.42931170767250426,,
190,647.477826,0.43159957581369146,,
191,647.902815,0.4086421515682824,,
192,648.327797,0.4300851132456328,,
193,648.75277,0.4258441214686576,,
194,649.177735,0.403329266998333,,
195,649.602692,0.4262457026232383,,
196,650.027641,0.44457885112316253,,
197,650.452581,0.4662417470421821,,
198,650.877513,0.4537454253731246,,
199,651.302437,0.49499500949795416,,
200,651.727352,0.49041172237297304,,
201,652.152259,0.47568810982085097,,
202,652.577158,0.48030644098416014,,
203,653.002048,0.49499500949795416,,
204,653.42693,0.49041172237297304,,
205,653.851804,0.4851429737597272,,
206,654.27667,0.4851429737597272,,
207,654.701527,0.4591484849081824,,
208,655.126376,0.5142463030971642,,
209,655.551216,0.5117141493682639,,
210,655.976048,0.4702238129329993,,
211,656.400872,0.5490142345158617,,
212,656.825687,0.5444391158948964,,
213,657.250494,0.5427660101978775,,
214,657.675293,0.5013686026404123,,
215,658.100083,0.5672892880486313,,
216,658.524865,0.5350045318182215,,
217,658.949638,0.5179114451228595,,
218,659.374403,0.5179114451228595,,
219,659.79916,0.5333276798337062,,
220,660.223908,0.5517182894831445,,
221,660.648647,0.5352888786529653,,
222,661.073379,0.5261386414110343,,
223,661.498102,0.5509781818898188,,
224,661.922816,0.5509781818898188,,
225,662.347522,0.5372037273425734,,
226,662.77222,0.53576630990183,,
227,663.196909,0.5516231070029308,,
228,663.621589,0.5197110264325133,,
229,664.046262,0.5206356267544615,,
230,664.470925,0.5224947322478405,,
231,664.895581,0.5087448708728973,,
232,665.320227,0.5270780193728216,,
233,665.744866,0.5545777421227079,,
234,666.169495,0.5005865567775284,,
235,666.594117,0.5278912780563026,,
236,667.018729,0.5835351875733482,,
237,667.443334,0.5698585816145979,,
238,667.867929,0.5496707788556318,,
239,668.292517,0.5632989799842838,,
240,668.717095,0.5338616766678723,,
241,669.141665,0.5384245969812729,,
242,669.566227,0.5405853114365304,,
243,669.99078,0.5178716428887771,,
244,670.415325,0.53576630990183,,
245,670.83986,0.5815583022011318,,
246,671.264388,0.5369928518158941,,
247,671.688907,0.5632415052814111,,
248,672.113417,0.5540831068215508,,
249,672.537919,0.5663054185750283,,
250,672.962412,0.5623039149537208,,
251,673.386896,0.5214915340296604,,
252,673.811372,0.5613123592794014,,
253,674.235839,0.534152083830398,,
254,674.660298,0.5496707788556318,,
255,675.084748,0.5314998440174291,,
256,675.50919,0.5522589341297336,,
257,675.933622,0.5996408496606893,,
258,676.358047,0.5396303699959095,,
259,676.782462,0.5240372347424581,,
260,677.206869,0.5603242944290157,,
261,677.631267,0.5332118285695471,,
262,678.055657,0.5396303699959095,,
263,678.480038,0.5196555956398129,,
264,678.90441,0.6281054590776869,,
265,679.328774,0.6100304818380412,,
266,679.753129,0.6100304818380412,,
267,680.177475,0.6089585464687911,,
268,680.601813,0.5909153302771233,,
269,681.026142,0.5773829181333723,,
270,681.450462,0.5593397019417043,,
271,681.874773,0.5593397019417043,,
272,682.299076,0.5638505059896214,,
273,682.72337,0.5593397019417043,,
274,683.147656,0.5638505059896214,,
275,683.571932,0.5673397254395995,,
276,683.9962,0.5900333144571835,,
277,684.420459,0.5412964857500365,,
278,684.84471,0.5683613100375383,,
279,685.268951,0.5718672385896691,,
280,685.693184,0.5853759135169841,,
281,686.117408,0.6326242033875983,,
282,686.541624,0.5980533576476159,,
283,686.96583,0.5889919431378036,,
284,687.390028,0.606045140981351,,
285,687.814217,0.5853759135169841,,
286,688.238397,0.5763701302321075,,
287,688.662569,0.5843509030670165,,
288,689.086731,0.5618758683336698,,
289,689.510885,0.5864045262292062,,
290,689.93503,0.6015224160486544,,
291,690.359167,0.6015224160486544,,
292,690.783294,0.6140088134980135,,
293,691.207412,0.6562710142137262,,
294,691.631522,0.6337959794803795,,
295,692.055623,0.6102523748811961,,
296,692.479715,0.6596110228495282,,
297,692.903798,0.6709308547233126,,
298,693.327873,0.6235867147677755,,
299,693.751938,0.6326242033875983,,
300,694.175995,0.662506122734332,,
301,694.600042,0.6910210715566486,,
302,695.024081,0.6551238730342254,,
303,695.448111,0.6721098031396286,,
304,695.872132,0.6450220949152938,,
305,696.296145,0.6271048145009801,,
306,696.720148,0.6382909864270488,,
307,697.144142,0.6562710142137262,,
308,697.568128,0.6763773356403429,,
309,697.992104,0.6584600552260292,,
310,698.416072,0.6757300710841125,,
311,698.84003,0.6396911339596266,,
312,699.26398,0.6304839913494868,,
313,699.687921,0.6081264030037604,,
314,700.111853,0.6529192881535593,,
315,700.535776,0.6168961550140525,,
316,700.95969,0.6439135048686825,,
317,701.383595,0.6168961550140525,,
318,701.807491,0.6163555800725624,,
319,702.231378,0.6242594172824131,,
320,702.655256,0.6062951175045019,,
321,703.079125,0.6556969418937577,,
322,703.502985,0.6475644763998526,,
323,703.926836,0.6295765742776345,,
324,704.350678,0.6565584274609617,,
325,704.774511,0.6610554029915162,,
326,705.198335,0.6343513634323452,,
327,705.62215,0.6298524175923995,,
328,706.045956,0.638850309272291,,
329,706.469753,0.6253534717524539,,
330,706.893541,0.6472810003203875,,
331,707.31732,0.6427859933737182,,
332,707.74109,0.5978359239070247,,
333,708.164851,0.628750492226891,,
334,708.588602,0.628750492226891,,
335,709.012345,0.6467147920048021,,
336,709.436078,0.6062951175045019,,
337,709.859803,0.6062951175045019,,
338,710.283518,0.6062951175045019,,
339,710.707225,0.6107861924489797,,
340,711.130922,0.628750492226891,,
341,711.55461,0.6180421530113747,,
342,711.978289,0.5646859959168675,,
343,712.401959,0.5869177280395788,,
344,712.82562,0.591364074464121,,
345,713.249272,0.591364074464121,,
346,713.672914,0.5869177280395788,,
347,714.096547,0.6269348458604592,,
348,714.520172,0.591364074464121,,
349,714.943787,0.6458388720999374,,
350,715.367393,0.6057523214178724,,
351,715.79099,0.6146604437916646,,
352,716.214577,0.6146604437916646,,
353,716.638156,0.6416631450099999,,
354,717.061725,0.6261214794054001,,
355,717.485285,0.6261214794054001,,
356,717.908836,0.6344029823449996,,
357,718.332378,0.594194342618908,,
358,718.755911,0.5976218899731536,,
359,719.179434,0.5772751228560427,,
360,719.602948,0.5952302595948477,,
361,720.026453,0.5683777666807944,,
362,720.449949,0.5718453516959974,,
363,720.873435,0.5496808031806486,,
364,721.296913,0.5782754390840729,,
365,721.720381,0.5718453516959974,,
366,722.143839,0.5452478934775788,,
367,722.567289,0.5851440808052066,,
368,722.990729,0.6028757196174857,,
369,723.41416,0.5837352221965972,,
370,723.837582,0.5664343008950097,,
371,724.260995,0.588560640773721,,
372,724.684398,0.56145525188375,,
373,725.107792,0.5837352221965972,,
374,725.531176,0.5974111767252056,,
375,725.954552,0.5639533892516725,,
376,726.377918,0.5520641184876899,,
377,726.801275,0.534255598536474,,
378,727.224622,0.586663691817595,,
379,727.64796,0.60626171267669,,
380,728.071289,0.60626171267669,,
381,728.494608,0.6008007466907036,,
382,728.917919,0.6250402681328344,,
383,729.34122,0.6206073584297647,,
384,729.764511,0.5958104208886633,,
385,730.187793,0.6224884994359169,,
386,730.611066,0.6135958065868324,,
387,731.034329,0.5824713816150365,,
388,731.457583,0.5424377845213543,,
389,731.880828,0.5688981642541032,,
390,732.304063,0.5512579110989373,,
391,732.727289,0.5380277212325627,,
392,733.150506,0.5512579110989373,,
393,733.573713,0.5556679743877287,,
394,733.996911,0.5380277212325627,,
395,734.420099,0.5512579110989373,,
396,734.843278,0.5634660399837937,,
397,735.266448,0.5247975313661882,,
398,735.689608,0.5556679743877287,,
399,736.112758,0.5600780376765203,,
400,736.5359,0.5477889161003474,,
401,736.959031,0.5787124839447219,,
402,737.382154,0.5629795322898579,,
403,737.805267,0.5674124419929276,,
404,738.22837,0.5767275077878636,,
405,738.651464,0.6096360517890964,,
406,739.074549,0.5627365933231364,,
407,739.497624,0.597926548337794,,
408,739.920689,0.5890683772513082,,
409,740.343745,0.5792108648432241,,
410,740.766792,0.567922507668965,,
411,741.189829,0.567922507668965,,
412,741.612857,0.5581602663886739,,
413,742.035875,0.5777182908316862,,
414,742.458884,0.5664343008950097,,
415,742.881883,0.6106869806524323,,
416,743.304872,0.5292075946549798,,
417,743.727852,0.6174088604308098,,
418,744.150823,0.6190039776950487,,
419,744.573784,0.6054682600892641,,
420,744.996735,0.5899350079662117,,
421,745.419677,0.5698771788463292,,
422,745.842609,0.6008007466907036,,
423,746.265532,0.5767275077878636,,
424,746.688445,0.567922507668965,,
425,747.111349,0.5654595262971328,,
426,747.534243,0.567922507668965,,
427,747.957127,0.5649733960600214,,
428,748.380002,0.534076413462989,,
429,748.802867,0.5791435531288613,,
430,749.225723,0.56598119964866,,
431,749.648569,0.5669501918436137,,
432,750.071406,0.6021098936633726,,
433,750.494232,0.6615094933187247,,
434,750.91705,0.6570994300299333,,
435,751.339857,0.7559335891248182,,
436,751.762655,0.7251688500325292,,
437,752.185443,0.9437535438013807,,
438,752.608222,1.0760554424651254,,
439,753.030991,1.252564377328914,,
440,753.45375,1.252564377328914,,
441,753.8765,1.3879777050138347,,
442,754.29924,1.5724075157442186,,
443,754.72197,1.6145820269047042,,
444,755.144691,1.60580712458457,,
445,755.567402,1.637730022115155,,
446,755.990103,1.615717521817908,,
447,756.412795,1.5970322222644358,,
448,756.835477,1.570707515304033,,
449,757.258149,1.6898355085645635,,
450,757.680811,1.7067065278685731,,
451,758.103464,1.7462950813500608,,
452,758.526107,1.7784375112413173,,
453,758.94874,1.8364520126088641,,
454,759.371364,1.8539420317765674,,
455,759.793978,1.776583380339136,,
456,760.216582,1.7931447928077082,,
457,760.639176,1.8571052553636453,,
458,761.061761,1.9490845250868445,,
459,761.484335,1.981741657675596,,
460,761.9069,2.007932076058974,,
461,762.329456,2.023543933910387,,
462,762.752001,2.164863439609801,,
463,763.174537,2.257078717970462,,
464,763.597063,2.344902792599663,,
465,764.019579,2.467856497080544,,
466,764.442085,2.5579463681201435,,
467,764.864582,2.7503055141213704,,
468,765.287068,3.0317287516063876,,
469,765.709545,3.1545773840882676,,
470,766.132012,3.1963010028978087,,
471,766.554469,3.336221156239436,,
472,766.976917,3.5933225000949807,,
473,767.399354,3.6898464256164574,,
474,767.821782,3.922136798357502,,
475,768.2442,3.9177642935655768,,
476,768.666608,4.331100536429889,,
477,769.089006,4.493297621296191,,
478,769.511394,4.6379598861769455,,
479,769.933772,4.642343591173332,,
480,770.356141,4.806498882515363,,
481,770.778499,5.002593578538202,,
482,771.200848,5.041339973876311,,
483,771.623187,5.098279521800196,,
484,772.045516,5.211893258292206,,
485,772.467835,5.334115210747971,,
486,772.890144,5.40049712231928,,
487,773.312443,5.633606392185181,,
488,773.734732,5.881572078945456,,
489,774.157011,5.910304415182285,,
490,774.579281,5.999813837362976,,
491,775.00154,6.004190069191833,,
492,775.42379,6.038181986372997,,
493,775.846029,6.157358183201829,,
494,776.268259,6.476823106708391,,
495,776.690478,6.474538033068963,,
496,777.112688,6.677672441702126,,
497,777.534887,6.729875744177973,,
498,777.957077,7.083295161074557,,
499,778.379257,7.179652868342274,,
500,778.801426,7.3351842593837695,,
501,779.223586,7.422042569145566,,
502,779.645736,7.756634642681185,,
503,780.067875,7.979821245264707,,
504,780.490005,8.00066359773183,,
505,780.912125,8.132858912982112,,
506,781.334234,8.663027904297863,,
507,781.756334,8.811217604114997,,
508,782.178423,9.1127920161606,,
509,782.600503,9.305510128499925,,
510,783.022572,9.432204867338656,,
511,783.444632,9.89592963791944,,
512,783.866681,10.001734369070942,,
513,784.28872,10.053486001806913,,
514,784.710749,10.558117925740103,,
515,785.132768,10.746801676646076,,
516,785.554777,10.7555318161072,,
517,785.976776,11.058399574466973,,
518,786.398765,11.145405078593384,,
519,786.820744,11.389020490147338,,
520,787.242713,11.784895533922512,,
521,787.664671,11.940189054695605,,
522,788.08662,11.996551602884072,,
523,788.508558,12.525492439729701,,
524,788.930486,12.56017708476876,,
525,789.352404,12.709007917539555,,
526,789.774312,12.844210129428273,,
527,790.19621,12.87667447075016,,
528,790.618097,13.24109404174677,,
529,791.039975,13.294441030515761,,
530,791.461842,13.47660757213357,,
531,791.883699,13.713441532317427,,
532,792.305546,14.130811823208015,,
533,792.727383,14.275693870462677,,
534,793.14921,14.637379643127021,,
535,793.571026,14.58194333454521,,
536,793.992832,14.893578810973603,,
537,794.414628,14.9714876800807,,
538,794.836414,15.408685447483522,,
539,795.25819,15.425956083205438,,
540,795.679955,15.560132468889885,,
541,796.10171,15.634889091516248,,
542,796.523455,15.669691293166814,,
543,796.94519,16.1326955237917,,
544,797.366914,16.16912583615975,,
545,797.788629,16.470870812922513,,
546,798.210333,16.592267070559213,,
547,798.632026,17.205571803257904,,
548,799.05371,17.223017249953227,,
549,799.475383,17.405451100488733,,
550,799.897046,17.63714200236083,,
551,800.318698,17.929557841113624,,
552,800.740341,17.806779147732314,,
553,801.161973,18.257130032433984,,
554,801.583595,18.247519616809893,,
555,802.005206,18.941098248319904,,
556,802.426807,19.00284990077372,,
557,802.848398,19.128581739040307,,
558,803.269979,19.5222101891421,,
559,803.691549,19.893814898364372,,
560,804.113109,20.03905367131557,,
561,804.534658,20.27751060595909,,
562,804.956198,20.33455536744195,,
563,805.377727,20.57653052693552,,
564,805.799245,20.794315486212483,,
565,806.220753,20.911772916783136,,
566,806.642251,21.12294882878612,,
567,807.063739,21.248680667052707,,
568,807.485216,21.755726306809333,,
569,807.906682,21.755726306809333,,
570,808.328139,21.665418744656595,,
571,808.749585,21.96788769402356,,
572,809.17102,22.21685547867932,,
573,809.592445,22.214183838508088,,
574,810.01386,22.50801081789314,,
575,810.435265,22.52529475785697,,
576,810.856658,22.92160006210326,,
577,811.278042,22.758627947368623,,
578,811.699415,22.784553857314364,,
579,812.120778,22.96990617711594,,
580,812.54213,23.104311620768723,,
581,812.963472,23.186685208610054,,
582,813.384803,23.491486114131256,,
583,813.806124,23.648096021558796,,
584,814.227434,23.967089721988852,,
585,814.648734,24.097157140885315,,
586,815.070024,24.24408372482472,,
587,815.491303,24.261484825650005,,
588,815.912571,24.543721945763185,,
589,816.333829,24.795185622296355,,
590,816.755077,24.931427207423376,,
591,817.176314,25.50960443022953,,
592,817.59754,25.51396579190336,,
593,818.018756,25.562947206499484,,
594,818.439962,25.683979651422206,,
595,818.861157,25.884681534178878,,
596,819.282341,25.884681534178878,,
597,819.703515,26.191242585118424,,
598,820.124678,26.251940713936776,,
599,820.545831,26.45165855177673,,
600,820.966973,27.014274207700755,,
601,821.388105,27.02941116575912,,
602,821.809226,27.05917662173766,,
603,822.230337,27.173622208978237,,
604,822.651437,27.182308039954417,,
605,823.072526,27.42275382381612,,
606,823.493605,27.237806293942715,,
607,823.914674,27.54774373227102,,
608,824.335731,27.598678145294606,,
609,824.756778,27.700832293324105,,
610,825.177815,27.713872070019534,,
611,825.598841,27.838763224473666,,
612,826.019856,27.69135348305767,,
613,826.440861,27.92113925644143,,
614,826.861855,28.089727007212133,,
615,827.282838,28.116240384786128,,
616,827.703811,28.16393177171483,,
617,828.124773,28.30267035187106,,
618,828.545724,28.490810131384617,,
619,828.966665,28.4630868351767,,
620,829.387595,28.493435899585876,,
621,829.808515,28.68287319952939,,
622,830.229424,28.787634873062903,,
623,830.650322,28.65889930590497,,
624,831.071209,28.880387995797552,,
625,831.492086,29.109208444223007,,
626,831.912952,29.196584126180753,,
627,832.333807,29.51011074157058,,
628,832.754652,29.536168234499122,,
629,833.175486,29.640802718830013,,
630,833.596309,29.719915070720116,,
631,834.017122,29.65725938204151,,
632,834.437924,29.648536658693853,,
633,834.858715,29.862243380711504,,
634,835.279495,29.9775405922163,,
635,835.700265,29.78633433767717,,
636,836.121024,29.891997514895337,,
637,836.541772,30.12771128034574,,
638,836.962509,30.029949749231122,,
639,837.383236,30.16045800542074,,
640,837.803951,30.52397765242746,,
641,838.224656,30.330118738467245,,
642,838.645351,30.282265711197716,,
643,839.066034,30.549931320170792,,
644,839.486707,30.532389011057862,,
645,839.907369,30.450123370971735,,
646,840.32802,30.5113384380587,,
647,840.74866,30.438254482656223,,
648,841.169289,30.446969802479458,,
649,841.589908,30.595130239474493,,
650,842.010516,30.997342445874285,,
651,842.431113,30.813027228044128,,
652,842.851699,30.673344996666113,,
653,843.272274,31.032831818664775,,
654,843.692839,30.804297088583,,
655,844.113392,31.2042353650361,,
656,844.533935,31.070566342147345,,
657,844.954467,31.23060514140092,,
658,845.374988,31.36781292357655,,
659,845.795498,31.22110245503771,,
660,846.215997,31.301775422684813,,
661,846.636486,31.225489906197772,,
662,847.056963,31.265370567995504,,
663,847.47743,31.045810381422502,,
664,847.897885,30.887444248072853,,
665,848.31833,30.848058161613142,,
666,848.738764,31.060075742958524,,
667,849.159187,31.08653612269127,,
668,849.579599,30.8437151138462,,
669,850.0,31.131338007136545,,
670,850.42039,31.184372654508163,,
671,850.840769,31.023667152834683,,
672,851.261138,31.032442055154824,,
673,851.681495,31.5882380944085,,
674,852.101841,31.53320389616355,,
675,852.522177,30.82187360774622,,
676,852.942501,30.742764278651766,,
677,853.362815,31.039436344304104,,
678,853.783117,30.839572578518947,,
679,854.203408,30.80429207220861,,
680,854.623689,31.043873084776415,,
681,855.043958,31.030562863359478,,
682,855.464217,30.9944134545878,,
683,855.884464,30.999505680053282,,
684,856.304701,30.927879579629455,,
685,856.724926,31.155397573040464,,
686,857.145141,31.044287025347735,,
687,857.565344,31.10755733255781,,
688,857.985537,31.156615845913812,,
689,858.405718,31.062510924908157,,
690,858.825888,30.85326081548137,,
691,859.246047,31.03134601499353,,
692,859.666196,30.733239425282086,,
693,860.086333,30.719917691677715,,
694,860.506459,30.746561158886454,,
695,860.926574,30.929433438051305,,
696,861.346678,30.782026735676514,,
697,861.766771,30.893638189546984,,
698,862.186852,30.992415796659156,,
699,862.606923,30.69259499091653,,
700,863.026982,30.519845240238073,,
701,863.447031,30.484289864976397,,
702,863.867068,30.63421899944911,,
703,864.287094,30.48653028842182,,
704,864.707109,30.291402064907906,,
705,865.127113,30.095168011483885,,
706,865.547106,30.0773285520817,,
707,865.967088,29.94799247141587,,
708,866.387058,30.013515742209204,,
709,866.807018,29.986709982391808,,
710,867.226966,29.995645235664277,,
711,867.646903,29.995645235664277,,
712,868.066829,30.083113815632736,,
713,868.486744,30.029361974389797,,
714,868.906647,30.042799934700525,,
715,869.32654,29.694987532887165,,
716,869.746421,29.60067495905313,,
717,870.166291,29.645585708497904,,
718,870.58615,29.671601812380583,,
719,871.005997,29.66604886860202,,
720,871.425834,29.60306362684278,,
721,871.845659,29.680663226890392,,
722,872.265473,29.671601812380583,,
723,872.685276,29.648499104716578,,
724,873.105067,29.544659378904413,,
725,873.524847,29.731242247735594,,
726,873.944616,29.951388160187363,,
727,874.364374,29.880511533274838,,
728,874.784121,29.247089946001715,,
729,875.203856,29.02806840402882,,
730,875.62358,29.48220357841284,,
731,876.043293,29.03700415655665,,
732,876.462994,29.141765112729328,,
733,876.882684,29.340897348582967,,
734,877.302363,29.340897348582967,,
735,877.722031,29.267499231388257,,
736,878.141687,28.87303048602551,,
737,878.561332,28.64073445277306,,
738,878.980966,28.60429585932169,,
739,879.400588,28.964999059330992,,
740,879.820199,28.543786719830152,,
741,880.239799,28.649960681846267,,
742,880.659387,28.20334936611035,,
743,881.078964,28.233057009978193,,
744,881.49853,28.338644488533017,,
745,881.918084,28.444990096351162,,
746,882.337627,28.70471457852889,,
747,882.757159,28.40211865773674,,
748,883.176679,28.060383880220122,,
749,883.596188,28.105949613146862,,
750,884.015686,28.326457227934057,,
751,884.435172,28.23297242880147,,
752,884.854647,27.408267812787635,,
753,885.27411,27.375924947870317,,
754,885.693562,27.659728544823874,,
