,wave,Raw data,fit sum,fit 1,fit 2,fit 3,resi
1252,1.3864039942129127,0.25754229326479405,0.2764749063768806,0.11298619408203733,0.11298793501301296,0.27647294608282075,-0.08470928194069127
1253,1.3857601860349968,0.2869725727140216,0.27516542540200045,0.11298619136357554,0.11298788093821835,0.27516352190119703,0.05282815238699234
1254,1.3851169971744786,0.2658786939754151,0.27386581615823224,0.11298618871323371,0.11298782844555881,0.27386396780043015,-0.035736397341108554
1255,1.3844744251934615,0.2991135307223419,0.27257600990011593,0.11298618612928198,0.1129877774886264,0.27257421508319796,0.11873555541584493
1256,1.3838324707501926,0.29264084552589836,0.27129594443133614,0.11298618361004707,0.11298772802261392,0.27129420159966555,0.0955024662528569
1257,1.3831911314130552,0.3024737740987981,0.27002555168761777,0.1129861811538863,0.11298768000378466,0.27002385933093725,0.1451815237775175
1258,1.3825504078408306,0.28883744045794746,0.268764770060713,0.11298617875921067,0.11298763338991075,0.268763126712582,0.08981018552037101
1259,1.3819102991482186,0.29127104172476853,0.26751353516773835,0.11298617642446576,0.1129875881398808,0.2675119394043822,0.1062970710505106
1260,1.3812708044516153,0.29264084552589836,0.26627178294374537,0.11298617414813675,0.11298754421378475,0.2662702333828143,0.11798183079953922
1261,1.380631921331896,0.29127104172476853,0.26503944668648377,0.1129861719287422,0.11298750157277762,0.2650379419859544,0.11736676636747746
1262,1.3799936504488928,0.2792839399294117,0.26381646596684427,0.11298616976484915,0.112987460179355,0.2638150048236306,0.06920537619653622
1263,1.3793559893896867,0.2945803593916029,0.2626027747625132,0.11298616765505061,0.11298741999690916,0.2626013559115438,0.1430757717432351
1264,1.378718940347577,0.3270222715477858,0.261398316123201,0.11298616559799063,0.11298738099018837,0.26139693833601246,0.2936181133166281
1265,1.3780824993800407,0.3816073973724814,0.2602030217732244,0.11298616359232791,0.11298734312459575,0.2602016838572912,0.5431937694277238
1266,1.3774466656178002,0.26059031792334103,0.25901682961946126,0.11298616163676534,0.1129873063667362,0.25901553041695013,0.0070401831788680785
1267,1.3768114412506691,0.2832503455688489,0.25783968353222203,0.11298615973004791,0.11298727068436017,0.25783842191880435,0.11369370524907021
1268,1.376176822349607,0.16883125703417212,0.2566715163187867,0.11298615787093423,0.11298723604581733,0.2566702912030256,-0.3930194551291811
1269,1.3755428095762066,0.17179362872730275,0.25551226961687035,0.11298615605822805,0.11298720242063687,0.2555110799389958,-0.37457829581266355
1270,1.3749094005390912,0.19297565507484368,0.25436187977661295,0.11298615429075488,0.11298716977907707,0.2543607245077714,-0.2746574381862344
1271,1.3742765959003365,0.15952643474833608,0.2532202890258336,0.11298615256737861,0.1129871380924232,0.2532191671670222,-0.41920991418959397
1272,1.3736443947963572,0.2603438234553023,0.252087437106812,0.11298615088698769,0.1129871073327207,0.252086347688094,0.03694115307089074
1273,1.3730127963652135,0.33171105307366416,0.25096326407795794,0.1129861492484989,0.11298707747283275,0.2509622061576167,0.3612859558070213
1274,1.3723817997466055,0.27703514022651154,0.24984771031350025,0.11298614765085653,0.11298704848641641,0.24984668297721774,0.12164341246025928
1275,1.3717514025643684,0.27295406734618494,0.2487407138473658,0.11298614609302801,0.11298702034783271,0.2487397162074955,0.10833664513810182
1276,1.37112160548176,0.3224301129425288,0.2476422183808162,0.11298614457401453,0.11298699303232827,0.24764124957546388,0.3346198862604132
1277,1.370492407643373,0.23171944187350338,0.24655216523303478,0.11298614309283884,0.11298696651580528,0.2465512244253811,-0.06636534204613811
1278,1.3698638066820976,0.28595780437384843,0.24547049344230218,0.11298614164854513,0.11298694077481,0.24546957981993747,0.18115043160794858
1279,1.3692358047738158,0.2402045556740327,0.24439715016653038,0.11298614024021215,0.11298691578675832,0.24439626294055034,-0.01875872426195871
1280,1.3686083980427113,0.2429917301215136,0.24333207249580532,0.11298613886692849,0.11298689152948627,0.243331210900381,-0.001522777546319673
1281,1.3679815871531764,0.2661337996568958,0.24227520559901808,0.11298613752781589,0.11298686798165646,0.24227436889053616,0.1067493620025983
1282,1.3673553697500942,0.2924810837785946,0.2412264898458701,0.11298613622201199,0.11298684512244248,0.2412256773024061,0.22932596903018337
1283,1.3667297480047056,0.2645986857749804,0.2401858734869757,0.1129861349486856,0.11298682293179033,0.2401850844074902,0.10922907402304438
1284,1.3661047180586867,0.24464765550261836,0.2391532950182527,0.11298613370701437,0.11298680139001918,0.23915252872220957,0.02458315334489137
1285,1.3654802805773023,0.2540714188429679,0.23812870077664183,0.1129861324962059,0.11298678047818234,0.238127956603244,0.0713317380747201
1286,1.3648564347196217,0.1869442034547042,0.23711203489305935,0.11298613131548484,0.1129867601778351,0.23711131220072984,-0.2244635197743365
1287,1.3642331796463045,0.2471742982144963,0.23610324180831962,0.11298613016409552,0.11298674047107286,0.23610253997414166,0.04953469618482892
1288,1.3636105145195978,0.23209396146245834,0.2351022662725477,0.11298612904130145,0.11298672134051523,0.23510158469172146,-0.013459913790702
1289,1.3629884370051557,0.24464765550261836,0.23410905096074483,0.11298612794638216,0.11298670276924656,0.2341083890461065,0.04715237237004049
1290,1.362366947769296,0.24584434491665597,0.23312354366050128,0.11298612687864078,0.11298668474093612,0.2331229008419148,0.05691607036702132
1291,1.3617460459789972,0.23322481948830145,0.23214569004577867,0.11298612583739534,0.11298666723968588,0.23214506576968788,0.004828297058413235
1292,1.361125730802812,0.29498046547559703,0.23117543609732863,0.11298612482198121,0.11298665025006342,0.23117482982627444,0.28547977982961925
1293,1.36050600141086,0.2735397385016259,0.23021272810201862,0.1129861238317506,0.11298663375708828,0.23021213931417017,0.1938559626111277
1294,1.3598868569748266,0.22264841388907317,0.22925751265214642,0.11298612286607207,0.11298661774621875,0.22925694084084602,-0.029570773309556438
1295,1.359268295177949,0.2626910111746681,0.22830973436954716,0.11298612192432798,0.11298660220330208,0.22830917904290757,0.1538304962512893
1296,1.3586503166877475,0.286572012190547,0.2273693427657688,0.11298612100592083,0.11298658711467491,0.22736880344616356,0.26488766163734173
1297,1.358032922167875,0.25200780217163554,0.22643628758474,0.11298612011026807,0.11298657246707089,0.22643576380839145,0.11441340009261444
1298,1.3574161078202795,0.2400074306396529,0.22551051213553922,0.11298611923679552,0.11298655824750796,0.2255100034522262,0.06486286650268167
1299,1.3567998743130625,0.21687664287310124,0.22459196678394028,0.1129861183849499,0.11298654444348859,0.22459147275649222,-0.034520303381142294
