0,1,2
99,1537.7291624399938,115.1057193308597
100,1010.4585493956724,-373.0653323464374
101,1476.6020504139449,323.18456033059095
102,957.9073077884607,1121.7290495409939
103,1338.0022737256234,22.86854926559758
104,1051.4909075082687,-395.598551401642
105,1550.4249132289415,2953.547468092832
106,757.999510076991,-631.0322174246692
107,818.4354655565991,-571.3808612734307
108,1082.7493138146706,312.45131276773617
109,1561.1824231492137,117.22319734051294
110,1037.8239001390548,512.2797170912174
111,1481.9308665715798,260.47817568929383
112,901.9076553014668,-491.304790001669
113,1060.9086397822139,-355.5771269165157
114,1124.9359045037538,2531.2081595583713
115,1177.616818427568,-295.66378340636345
116,1390.4178521744725,18.78756555875951
117,692.5178509663427,-721.4956213058882
118,1367.4686642699803,-52.02421612715642
119,1422.2386650607507,94.12063427671578
120,8057.117494175998,11752.4411722609
121,1579.4364284940411,1132.9075597161805
122,1420.1150806757198,1169.715402726839
123,-10390.524753699588,-11807.494108770003
124,-30728.999504832544,-32180.697239029916
125,-11907.87327851574,-13357.805443551286
126,280.6098432191356,619.5256883908086
127,793.5251750855385,-675.8324407209009
128,654.5397481896953,-789.659333066134
129,635.2534915711406,-803.0836406305607
130,110.27334695306584,-1210.7823178322733
131,-113.13188467715182,644.3224953731893
132,540.2697258466758,1459.9970859472185
133,526.9764337844763,-445.7941418521588
134,320.33907119294037,-1070.5497385523959
135,1158.6508756768994,2624.0628088240587
136,523.1179279238353,-856.0575222050993
137,6916.0792265110995,10022.285725403734
138,831.8380689951421,-446.8200095121019
139,754.9636542095141,162.4728613302601
140,690.181245863575,-749.6517438022801
141,973.9752008128847,-431.8675305594536
142,499.5741979826545,-691.215097869517
143,1148.2711111222175,-237.88673467162053
144,1408.2205748040783,1383.1320428388763
145,1148.305033339279,-251.1009307564005
146,1121.5062231378686,-318.40486096878055
147,1336.9400552251734,2897.4096852547127
148,951.806835946707,-498.674181803859
149,1308.7897273657882,1312.7695299380496
150,1765.1792974911132,332.78641225551854
151,1415.0346329895024,-52.05737690122858
152,1363.585466222728,109.05454974464655
153,1078.6510426975146,-288.3193244373342
154,1553.1757897233233,136.6055824478834
155,1433.8653366313192,1603.5454036326987
156,2237.4268242564167,858.5328380010346
157,1773.6342349566562,474.45984205373907
158,1387.73647381858,-63.353882470019784
159,1976.9888179429747,586.2745389057777
160,2858.6171298201466,1755.9633026755414
161,2261.0012272315994,1941.8259350421617
162,2109.7277510676486,695.5900063076974
163,2618.5935607742226,1814.4859497178104
164,2551.028027081859,1112.848579876435
165,3298.0679954285274,1904.415598950421
166,3389.7464222328863,1889.8842627300457
167,3519.3641727774934,2304.8234765552966
168,3616.1561470918773,2189.948858501026
169,4053.7307302011795,2653.0541369001726
170,3698.3871664423796,2310.541513303045
171,3806.8306034475654,2460.3500105720877
172,4982.012363559336,3585.4266888166885
173,4675.352522894495,3242.8911726007154
174,4857.79031925297,3453.963710770755
175,5597.585412461342,4124.973463977126
176,6263.945754078766,4842.809942192336
177,6518.316484788693,5121.811595641496
178,6972.09472845344,12282.127281484536
179,7159.65491596453,19056.27037452402
180,7945.196133777921,6571.767606449845
181,8839.227230378303,7374.644067875997
182,9355.679571055975,8047.110491998284
183,10397.849770765857,9023.57846394029
184,11577.913252213635,10193.111571286256
185,12287.304097760923,12806.329660210107
186,12939.140046728233,11562.279330423056
187,13324.873949156437,12114.378770632638
188,14541.9275445505,15039.424213387834
189,16267.532107692183,14823.379898531293
190,17174.547709167662,16933.538289916778
191,18267.668337654355,18281.916855893298
192,19566.867074511243,19221.425083539823
193,21192.32590660099,19776.809173788173
194,29427.408331169147,29099.001473558677
195,23959.52915864329,22573.408680656557
196,25811.675150880717,25382.27438555176
197,27509.43900624027,32897.66740915521
198,28809.37886519584,28679.42271903186
199,30525.31707007297,29104.423178082245
200,32168.42392911515,30775.142580462885
201,33722.54899306387,32284.914155856226
202,35744.91048382684,34901.52711373757
203,37726.250768493934,41970.32333326658
204,40041.75607703209,38678.7274868601
205,41876.180176491245,40382.5441034366
206,43463.29043642385,42040.60307935416
207,45343.58376159603,43934.401787521354
208,47958.76409471712,46752.51253312522
209,49251.25495529645,47836.75993593982
210,50878.283584621255,51009.906410277916
211,52832.66959912942,51506.45018243396
212,53758.04906998567,52383.54096603994
213,55141.37088831433,53707.0086220554
214,57052.878784984685,63121.66256217978
215,57173.761996034686,55840.58926889043
216,57953.00341371575,56551.54883828157
217,59403.315390284995,58017.54257569528
218,59565.028530340445,60259.400219379255
219,60060.913103411505,58671.58905347679
220,60886.823773461736,59484.34958506854
221,59977.5938357487,63013.06432810892
222,59429.23977861259,58035.42999540571
223,59815.096029079425,58345.30596582984
224,59414.40729379242,58052.771717770716
225,58246.90734821996,56975.35150525956
226,56669.10941394535,62584.31122940045
227,57150.9202669997,59854.30423409613
228,55278.975375124915,56023.22451640707
229,54560.39521210955,53108.97021089901
230,54335.01529331326,52921.40166709173
231,52405.89476245835,51821.25234014723
232,51395.50445082209,50020.666340874435
233,51046.45079789619,49676.09422026314
234,49606.759277078694,48153.198833184986
235,48428.66546297387,47023.834819934425
236,48053.85969974,48430.63610605379
237,47855.45984125407,47869.227151378334
238,46352.09429445296,45044.84798341996
239,45609.028994056,44268.56947557197
240,45879.49057160162,44509.32505887553
241,45030.3981171263,43666.47209828295
242,44514.31712137531,43091.79721078757
243,44451.85532756576,43035.93580000415
244,44113.90942774784,45474.22941641309
245,43992.16296317404,42615.58736068616
246,42738.52300984706,41381.00422935099
247,42536.982827418105,41143.24049984443
248,41714.43385974171,40372.01902926195
249,41815.81385426667,40455.76510625665
250,43568.3827386062,53814.5676042848
251,42740.482842880025,41897.88606334809
252,43440.0291036284,42050.46910511806
253,43013.38942410073,41866.96042554751
254,42804.43822488065,41420.25552832203
255,42897.257588497145,41499.12371113986
256,43036.3593039145,44829.492744484494
257,43106.499860051954,41724.62832501655
258,42496.447004844245,41144.07601411992
259,42141.09877144246,40814.35329272867
260,41872.840032103704,40472.87385057638
261,40924.873225457166,39976.31847018838
262,40528.16057310342,39113.77309932377
263,40263.268843985716,39921.25652723123
264,39185.24391051942,37735.316790044366
265,37880.699937560996,36530.32308080247
266,37771.50209668641,36401.098287827146
267,36940.02886793995,35469.64493869121
268,35723.79268709802,34498.968567640215
269,35345.44564335575,33923.31644038594
270,34564.97061703651,33732.88602865115
271,33164.706922178106,33669.56864016231
272,32417.107091166115,30984.805973052196
273,31957.88688878381,30568.076722388912
274,31725.279852689604,30428.55369692167
275,30428.88009321985,29061.07559890778
276,30054.808338500705,32984.63222630325
277,29381.26075968807,27958.36275937644
278,29254.778985712463,28101.118424369048
279,28946.982433684832,30921.560745103994
280,28518.49839383074,27163.95209035432
281,28509.656863588443,27175.529763786544
282,28033.556255754764,26664.35917643254
283,27866.8795136919,26471.4786259668
284,27862.08242288369,26487.598375756115
285,34033.391129811775,34560.473367558174
286,28713.219276234322,27292.83908014439
287,28580.656873969594,30934.778803712412
288,28798.029778499043,30585.9681064133
289,28730.0605599249,27970.46544202097
290,28220.768932193972,26799.776927860898
291,28423.43893149655,30841.860304955535
292,29098.335385076487,27681.13265464434
293,28035.791692775572,26645.83839709494
294,28084.068772260045,27977.390422431894
295,28725.873521473986,31094.742265659326
296,27814.923914953368,26384.675622390238
297,27477.505322416808,26464.95080914628
298,27495.549299404465,26059.806736654635
299,27203.971618532323,25768.51030808911
300,26523.381445579398,25145.2766942034
301,25923.250921637962,24589.14565112454
302,25473.684955307734,24064.277684542332
303,24522.5572501918,25997.185383616274
304,23819.831509019237,22363.38078931911
305,23528.434531060044,22096.42837159521
306,22575.54673952311,21205.036891972242
307,22074.778187091175,20677.234769179155
308,21443.764624637304,21039.359392534654
309,20908.717420754103,20882.014738521295
310,19256.69165275851,17827.34252076086
311,17884.135210270008,16391.587177715493
312,17114.743496696592,16313.125381600657
313,16091.073992788213,14643.941261451339
314,14488.528004810309,13122.59840826922
315,14390.298037014727,16275.052395283405
316,13252.081930987224,11838.95418046376
317,12282.711383308626,12582.91969629034
318,11707.01551431082,10445.78938380292
319,10597.447169191697,9181.496330924569
320,9544.379248488716,8890.709522846368
321,9092.151939876889,9671.666401559014
322,8595.343026784289,7163.385710822408
323,7714.227700049158,6312.7564908960285
324,6829.405389980682,7595.0682817803345
325,6579.373460827327,5401.149116674035
326,5622.037475289271,4143.49624624865
327,5651.279792894735,6811.823752638035
328,5038.908332379687,3580.3150118636954
329,4511.751369150649,3064.4799801254503
330,3841.9208174612227,2406.84222485344
331,4116.253814037947,2743.663755951387
332,3836.744420005161,2377.0504266598705
333,3505.378261106654,9557.057914664663
334,3146.036265393461,1721.6721565993744
335,3090.678590185262,1610.376348367205
336,2687.3944462905492,1222.5934793376432
337,2116.9593578407084,654.6129618602033
338,2636.243158829512,3072.068319468116
339,1930.4277842626816,487.2094849428786
340,1952.8391215372583,518.6665256088513
341,1929.20063014498,487.0070698471334
342,1630.122412297789,174.32276237626934
343,2883.4029097223474,1416.729940832196
344,1624.6936770517996,166.95062182663472
345,1366.0140309612407,1427.2808889562948
346,1336.9531191710003,-159.89382687304445
347,955.8703512237782,-501.2595592888945
348,1461.528040682926,41.99005658184021
349,1017.4697564521838,-422.27621818027404
350,1647.3303425366935,1365.6364541089338
351,1498.5046193877427,71.46143129676517
352,1029.3387800833866,-466.07067462135393
353,798.1615821051067,-682.6761233504001
354,1362.2594239570558,-35.421643075915426
355,358.29080184165076,-1081.6141797136986
356,698.6916263377632,-748.7326916070948
357,409.16033583255233,3468.153892504786
358,-474.8963500041504,-1884.0944313593077
359,767.3358585064441,741.3069156278027
360,176.78829006359757,-1273.1519213192987
361,212.29261448833995,-1182.3823390872633
362,599.6469927108933,-180.80448406186508
363,208.97195798584409,-1167.060451813222
364,287.50031039429786,-1121.8760001506578
365,813.2584069096368,-681.5652595558911
366,-324.75583957085337,-1772.1832643602165
367,187.68593965794747,-1213.9858940077222
368,-4.685572915105013,-981.7357756922657
369,-182.50572095211584,790.2524859339255
370,-95.86893500831638,-1497.3687920421557
371,-229.23999089508226,-1628.2749587065402
372,1111.0196455778544,161.95355811469483
373,-82.16567540558401,-1470.0803589227226
374,-343.6122018805022,6138.914848660234
375,-592.7894575905661,-2073.4850967909088
376,-115.10227165665987,-1572.5176739067451
377,-713.8928884999833,-2119.9721010369285
378,-680.1739723989706,-1945.0863955800648
379,3267.6000205879186,1870.8181891026286
380,48.966346913815755,-819.876475716676
381,-903.0571946319758,-2334.399721540399
382,-575.7937482106356,-1718.6915121506513
383,-670.0661430330075,949.9928105648996
384,-2371.0528116569594,-3624.5805283573163
385,-132.88476884892907,-1562.287532037717
386,140.6183168741777,-1234.8779339063924
387,-155.58523010045565,-1590.6638893169597
388,67.9608701161037,429.1862887902023
389,-474.5163528259255,-1880.4610934426744
390,58.80671756949846,-1367.0166162080686
391,141.733910527783,2764.0134977927187
392,52.71291260519081,832.9771281798205
393,228.63484363714656,-1186.0913062413797
394,-821.4801465095235,-2280.088590885136
395,-381.7429010037114,-1812.456868954948
396,-85.68920812760916,-1458.6398471448133
397,241.05584050154448,-1201.190816341517
398,277.33448415751354,-1166.4000877239457
399,400.4725780654388,-1014.5956675759082
400,350.88351665172985,-1112.758932049635
401,786.9949522006455,-417.48866149920855
402,943.7304925512577,2367.8090856753106
403,755.3472649102446,311.7145526693329
404,1125.1967590871986,-291.74235601157494
405,1143.722145374564,-296.1401771652964
406,1157.2750879254108,1183.889046094318
407,2602.1121030095833,4300.523083815364
408,1464.836350438415,140.16069652556888
409,1397.1467361845014,-16.0042733540306
410,1861.346193246321,5743.160425602271
411,2359.808545205139,905.0953915342005
412,2004.5170309641933,7327.17722630241
413,2837.7649294263106,1439.3197931334635
414,3341.7186378342817,1929.2411102468545
415,3129.736814959904,1786.4894159035225
416,4072.340150990835,6856.185556085559
417,4254.608122017378,3993.747958748171
418,3910.2494525360157,2474.842408734548
419,4469.387469705125,3080.9098137802084
420,4372.878198262359,2914.4518660126655
421,5416.442304660145,3964.6828227213196
422,5218.488834898468,3814.6800858993574
423,5536.790052414643,4082.946940861315
424,6173.595235447751,4747.280890468597
425,6546.2347964729415,5110.006795549213
426,6445.674370534777,6037.348707527396
427,7176.948802425019,7206.8347354400385
428,7513.952537195431,6068.340664985065
429,7393.696329456329,6202.616638477582
430,7720.690930714707,8158.49606187479
431,7675.515525769523,6282.545120777911
432,8192.405755057003,6734.198088376788
433,8676.427024472583,7294.096508168845
434,8436.516630893671,7873.070248459767
435,9230.73573502811,8159.417725189993
436,9928.949468785384,8512.363393339427
437,9514.323214302225,7980.973129040033
438,10236.601672314267,8800.722615365434
439,10295.205007058572,8896.765260997978
440,10211.123225236855,8770.970875672256
441,10513.190731051702,9060.460950928351
442,10527.305600470336,9060.496519233755
443,10196.759594803854,8751.820571316095
444,9849.98522276693,8634.918165565268
445,10445.185445215913,9029.527252410599
446,10005.756988244193,9434.56402430905
447,9893.151913562599,8442.248278197474
448,10035.936753661386,9138.155753894283
449,9719.359035244803,8323.8873490737
450,9457.9734454243,8013.0566908835035
451,8954.450307272755,7472.23578573727
452,9092.820332385418,7678.0740192606345
453,8648.80479584594,7248.011436713227
454,8252.192672443227,6900.773825165496
455,8195.40485541228,6732.326746939495
456,7843.418342748701,6350.420174855891
457,7096.233405788038,7660.5980836753
458,7133.377782941301,5764.8730519175315
459,6740.053463861433,5263.101997838259
460,5925.183285940065,4470.481316681787
461,5443.132584067802,4276.781137427357
462,5213.006417069437,9090.634628024472
463,4774.964630219955,3583.5213548946786
464,4480.1635448920815,3053.477480750585
465,2630.233518594035,1257.5226427636208
466,3290.237719774464,5893.142510656743
467,3437.316669121071,1978.7876083110677
468,2248.144511142877,789.5072077452312
469,2655.40205217539,1213.280734597742
470,1884.4676004997732,473.9629936912314
471,1983.299294040542,548.7818571520213
472,800.9391138407358,-645.703978575641
473,789.8288297241143,-626.6231354996734
474,186.99552185858693,726.6951043666727
475,218.3173165234399,-1165.765712774462
476,-296.2260563393787,-1684.5797956759948
477,-497.4441734250151,-1969.4689870326213
478,-641.7220099146525,-2104.4389814291153
479,-1141.975987187928,-2550.8057386012574
480,-1072.4391492687707,-894.5509376632788
481,-969.6490712406415,2192.6717497929762
482,-1811.1064767020225,-3214.744203486455
483,-1906.3988925843305,-3324.6722541977433
484,-1750.3509715856237,-3180.994712440775
485,-1805.7193735650412,-3242.6415039190547
486,-2174.010819013555,-3263.2131878933897
487,-1936.7884416743373,-3327.9611837286907
488,-2368.8743873611,-3475.1867044336523
489,-2530.9054950884206,-3947.0933985160796
490,-3644.6584473700336,-5049.491243199775
491,-2061.078489782924,-3518.0460483782545
492,-2289.654893187003,-3710.124612480733
493,-2529.8655078195106,-3965.0188973398663
494,-2521.4416438251656,-2055.799827016028
495,-2518.585073948871,-1047.6893341089465
496,-2414.225416512046,-3855.49820207747
497,-2578.9022786046785,-3930.171212534296
498,-2655.5271867897054,-524.3039119883119
499,-3563.5117462026524,-3873.836066023673
500,-2473.8927617286436,-3935.294126676121
501,-2960.0039422811074,-4424.940555734658
502,-2909.2422898947843,368.1368840837475
503,-2937.800961417864,-4407.701930305047
504,-2686.9188719572708,-4116.164468078171
505,-2810.5391180597126,-2388.7570311643217
506,-3514.809120542269,-4948.082841238055
507,-3439.174234977864,-4767.412781541728
508,-3094.286359291996,-2981.5495253014415
509,-3003.696764652555,-2574.2078590373567
510,-3633.863973462535,-4147.949071774612
511,-3781.410778570636,-5161.673683952269
512,-4918.420264284617,-6324.767437043622
513,-3841.4206152195065,-5282.466585687334
514,-3894.193525021905,-5296.428216210864
515,-3306.743014614004,-4251.93249886327
516,-3891.149092661412,-3620.320303668854
517,-3588.087465718536,-4023.3686470996217
518,-4153.411914843566,-5646.1226397928185
519,-3671.0258819465607,-5153.369255264925
520,-3804.0112678613646,-5220.490814633772
521,-3741.772650078534,-5021.515617013366
522,-4411.285071398888,3842.8065457425014
523,-3808.261967471239,-5236.897151870055
524,-4191.688576907971,-3998.6391574090876
525,-4038.239680486482,-5528.419320171581
526,-4033.8019399370933,-4884.315359154027
527,-3767.815073709532,-5222.5738880561985
528,-3526.3595341433797,927.7371725068313
529,-4351.715103057152,-5798.868651195537
530,-3771.8696522104556,-5232.47210290593
531,-3516.489199514921,-4950.256780242408
532,-4169.5102208168255,-5604.282022338148
533,-3723.740775519592,-3532.2772043523
534,-4160.06803594541,-5570.107326382268
535,-4113.7035345522,-5483.862627604452
536,-4409.278658920193,-5848.633309616125
537,-4072.719556083994,-5564.035017529916
538,-3622.210823772991,-5096.438788946484
539,-4451.654295818496,-5669.178603749097
540,-3463.353935934576,-4878.3033254616685
541,-3645.7363262075355,-5115.719123830677
542,-3613.2646133238713,-5023.060235654913
543,-3671.737522584813,-5058.932188426664
544,-3405.7656594643995,-804.818699499954
545,-4006.94143303304,-4669.064281972568
546,-3994.922421937844,-4791.373011144873
547,-3504.552045177953,-4880.836573823187
548,-4053.9764359550104,-5506.138691404583
549,-3991.5744401037387,-2889.0444120478446
550,-3712.151521488822,-5143.712698121063
551,-3297.8347422649294,-4741.670641710267
552,-3777.2480771207943,-4786.0140076480375
553,-3542.809748854257,-4973.935656323713
554,13561.20439574415,49477.744104368976
555,-3773.871411514209,-5200.559583510802
556,-3839.7654921891344,-5242.5518808074485
557,-3730.9263009332667,-5120.084515576677
558,-3784.561472270516,-5218.563047626525
559,-3348.470162271752,-4738.422548476484
560,-3840.5955647545147,-5224.693800877051
561,-2971.464563282619,20.98024171508547
562,-3500.744309343081,-4957.318160607774
563,-3420.8157682217916,-4827.395196993646
564,-3611.9934729119414,-5124.897316640079
565,-3574.2866564740034,-4397.784292145135
566,-3207.159902036621,-4649.068610250623
567,-3547.6420040007224,-4890.150301501336
568,-3329.3857487902637,-4745.750319859026
569,-2722.6829759494417,-4244.150785117288
570,-3013.658490617409,-4463.425134767852
571,-3178.908734601947,-4666.065484174238
572,-3232.7996408423946,-4635.101764930819
573,-2969.746028259589,-4386.733472026259
574,-3053.167121025372,-4515.48602011604
575,-3073.5325216427154,-4501.958265204325
576,-3313.074565786834,-4769.079725644851
577,-3141.3581159706646,-4551.5802482264435
578,-3503.0702217255207,-4949.282573859988
579,-3374.273943227486,-4810.399048199525
580,-3095.4405597377795,-4528.127972772627
581,-2937.6588283101164,-3359.2998267585554
582,-3562.208820335376,-4985.75993168654
583,-3441.549182650835,-4365.785122046084
584,-2818.9294223980264,-4226.596382433955
585,-3855.7950828488656,-5321.7624190869965
586,-3881.5200244677453,-5391.546314461495
587,-3665.6033159344556,-5092.916766600558
588,-4397.959204074642,-5818.104038906958
589,-4477.874772532124,-5901.4185762945535
590,-4415.201529623699,-5793.24488831363
591,-4404.656880925315,-5877.050142059918
592,-5222.786278411978,-6664.746872323753
593,15775.85167211987,14476.934164891712
594,-4773.979308728372,-6185.21789135264
595,-4824.354934864828,-6259.817757547182
596,-5588.14760631313,-7067.216858243961
597,-4934.386189781301,-6355.746884746518
598,-5388.0881419153875,-6836.052980894241
599,-5407.89724121538,-6806.241378252616
600,-5971.713327883739,-7413.3826288462915
601,-6006.214417127457,-7455.232374266361
602,-6181.823557193911,-7505.752697906353
603,-5781.805586524997,-7226.258620809087
604,-6307.194494798727,-7779.044301963959
605,-6013.061736473061,-7454.856071903018
606,-5987.99527009821,-7423.42856417143
607,-6069.974750112502,-7482.540188774476
608,-6458.276881238135,-7894.660251030442
609,-6461.145775961231,-7877.822551319069
610,-6576.739085678228,-8003.413882083473
611,-5883.785330512592,-7386.216235457943
612,-6686.534524474512,-8158.104157493682
613,-6662.856931976113,-8085.923096747193
614,-6139.199363014545,-7549.220198288227
615,-6700.269573781417,-8137.380483681102
616,-6366.365126239074,-7824.077789877217
617,-6616.824169322604,-8053.885369673911
618,-6746.931577439318,-8265.256129047764
619,-7058.030232310966,-8457.680485826751
620,-6795.708065355681,-8190.908177461745
621,-7209.291921957222,-8663.713545038274
622,-5134.512079383587,-6548.8794897184425
623,-7056.699511236314,-6671.186006974397
624,-6716.451765848578,-8127.264934231557
625,-6566.54955715263,-6704.861281371599
626,-7209.610468355722,-8633.135533941611
627,-7182.882108656736,-8578.033730499857
628,-7235.917313989345,-8740.661483783271
629,-7043.90644878899,-8481.34575609525
630,-7424.160739905543,-8880.615263152114
631,-7063.114808261537,-8466.870026450155
632,-7393.739049097108,-8775.651795467218
633,-7364.073438120662,-8751.641730475989
634,-7062.832582826347,-8492.66778314251
635,-7490.904972331044,-8911.356786678502
636,-7029.346921407836,-8471.875663742243
637,-7540.098402200907,-8960.672702141912
638,-7755.700488196893,-9134.103687606628
639,-6832.008198984121,-8255.720810835082
640,-7102.334660532643,-8552.025378930382
641,-7035.125378930275,-8439.72517384043
642,-7022.028983064899,-8449.05941630861
643,-7758.126345352943,-7869.956833896346
644,-7513.649394862336,-8951.41767219947
645,-7081.8766683191,-7376.8603844456575
646,-7941.1430586209335,-9383.161925155762
647,-7860.402700452239,-9257.157848580156
648,-7607.7298839268915,-5159.979969991306
649,-7542.516628234545,-6908.463214058304
650,-7323.535310560688,-8780.854679169914
651,-7538.582492738316,-8868.654950437345
652,-7835.1916720417785,-9311.626358498685
653,-7184.25480052761,-8608.727551964848
654,-7829.501325530681,-9179.092133308195
655,-7935.393126340188,-9373.094744667676
656,-8357.818328525225,-9501.425339019886
657,-7119.113291079761,-8503.025488296958
658,-7492.924414560568,-8941.16920325844
659,-8200.997857087908,-9642.319167446118
660,-7894.5237517213545,-6633.041785009407
661,-7851.689638825049,-9259.342043396839
662,-8355.154489356948,-9736.446010439153
663,-7795.047886684931,-9199.226549985746
664,-7873.874640933452,-9286.272947544825
665,-7930.136456345378,-9341.175084995723
666,-7941.887985247977,-9376.147260687883
667,-8240.454708319081,-9649.132842939845
668,-8287.036205770039,-9693.278889988813
669,-7508.342738925359,-8143.210053756742
670,-7515.503913716222,-8958.150242845417
671,-8358.365216123588,-9797.826667962796
672,-7660.299630001155,-5472.260253062844
673,-8049.196466020082,-9497.035666162246
674,-8180.081968239986,-9621.70485630076
675,-8221.92342283321,-9634.856638801952
676,-8543.990392338985,-9940.314902479387
677,-8321.592586197066,-9774.370538412733
678,-8122.177230788633,-9587.490127660583
679,-8471.259205614931,-9886.501918673113
680,-8662.113450679819,-10027.153017809525
681,-8301.343453446163,-9721.311368517632
682,-8787.090599264588,-10214.770416477602
683,-8890.048241478426,-10270.574762934611
684,-8507.43696330227,-9980.278679483537
685,-8367.100082487079,-9752.327592388943
686,-8392.771969192252,-9827.119974916684
687,-8049.907249848833,-9506.098300242764
688,-8223.506546868553,-9659.271810891476
689,-8465.46065078937,-9935.459067395455
690,-8793.819798119446,-10177.992565214969
691,-8356.839867928458,-9789.708437231553
692,-8755.04208471067,-10165.001782883995
693,-8537.89194383568,-9962.195716011825
694,-8093.811308938284,-9555.025141298032
695,-8306.255975549324,-9732.801464447408
696,-8699.104231086447,-8966.38527335648
697,-8688.278887575425,-10079.786229567488
698,-8565.801602901747,-9999.953165930454
699,-8661.488782209923,-10080.980922714329
700,-8822.467577346131,-10234.409802798442
701,-8556.032148621358,-9977.098906955696
702,-8707.543663477534,-10164.33472923696
703,-8667.178044270378,-10096.097761234432
704,-8451.819985515802,-9864.058319394637
705,-8750.393881310345,-10273.510480288192
706,-8804.364354827047,-10213.564732334364
707,-8570.037980104189,-10071.828789249055
708,-9056.635175592242,-10475.446297853601
709,-9146.760158243553,-10580.703248558364
710,-9139.739167466987,-8227.00979637278
711,-9523.532275606874,-10768.621080890334
712,-8786.426144063273,-10250.736755420254
713,-9054.17965654858,-10464.166536627377
714,-8457.580484199461,-9863.478112182325
715,-8842.26320896178,-10035.989598135096
716,-8921.240136199764,-10324.906479461752
717,-8898.928404547521,-10286.74094313589
718,-8981.997565428532,-10446.66759128338
719,-9333.449226225855,-10762.748023726346
720,-9193.869324166706,-10595.24159006993
721,-9410.337873080232,-10795.435019197497
722,-9316.772456338564,-8833.595126355376
723,-9112.873027703889,-10556.51815593419
724,-8691.082443539864,-10103.250123206057
725,-9273.679135506083,-10661.10461382571
726,-9032.193484914153,-10466.734299986827
