,wave,Raw data,fit sum,fit 1,fit 2,resi
23,3.3060373029573773,0.035394423421388856,0.2820244531042288,0.2820244503394776,0.2820244531042288,-1.811430922526043
24,3.3022673420833124,0.0,0.28202445352118255,0.2820244503394776,0.28202445352118255,-2.071393401175607
25,3.2985060395805186,0.10555883288951011,0.2820244539982138,0.2820244503394776,0.2820244539982138,-1.2960923016963464
26,3.2947533393939255,0.03286689346410628,0.2820244545435663,0.2820244503394776,0.2820244545435663,-1.829994957633125
27,3.2910092382504215,0.08796569407459176,0.2820244551665474,0.2820244503394776,0.2820244551665474,-1.4253091607745954
28,3.2872736979149972,0.0,0.2820244558776715,0.2820244503394776,0.2820244558776715,-2.0713934184833818
29,3.283546680366612,0.1718880645672075,0.28202445668880194,0.2820244503394776,0.28202445668880194,-0.8089220385735976
30,3.279828173822408,0.12527426835816935,0.2820244576133072,0.2820244503394776,0.2820244576133072,-1.1512877823260559
31,3.2761181318528165,0.11761849130830761,0.2820244586662562,0.2820244503394776,0.2820244586662562,-1.2075174037118335
32,3.2724165342255036,0.04772731257307045,0.28202445986460495,0.2820244503394776,0.28202445986460495,-1.7208492340097803
33,3.2687233607613315,0.0821672336602657,0.28202446122742564,0.2820244503394776,0.28202446122742564,-1.4678973301468445
34,3.2650385655428016,0.03036492628378584,0.28202446277616583,0.2820244503394776,0.28202446277616583,-1.8483712909457855
35,3.261362120093264,0.06432050898305848,0.28202446453490976,0.2820244503394776,0.28202446453490976,-1.5989767245699567
36,3.2576940131820225,0.07524406110235878,0.28202446653067925,0.2820244503394776,0.28202446653067925,-1.518746200724289
37,3.2540342079348905,0.1424245469015488,0.2820244687937936,0.2820244503394776,0.2820244687937936,-1.0253237029692785
38,3.2503826762026815,0.07572017768801595,0.2820244713582287,0.2820244503394776,0.2820244713582287,-1.5152492885180842
39,3.2467393814622665,0.1864475100401619,0.28202447426204247,0.2820244503394776,0.28202447426204247,-0.7019869749653841
40,3.2431043128391317,0.11643695630007955,0.2820244775478048,0.2820244503394776,0.2820244775478048,-1.216195597747348
41,3.2394774255800796,0.06088434505098116,0.28202448126315377,0.2820244503394776,0.28202448126315377,-1.6242145429795656
42,3.2358587089851714,0.12788082136735873,0.2820244854612915,0.2820244503394776,0.2820244854612915,-1.1321435593641531
43,3.232248118626321,0.045203282890167756,0.2820244902016704,0.2820244503394776,0.2820244902016704,-1.739387772793406
44,3.22864564397587,0.014554619537509944,0.28202449555059267,0.2820244503394776,0.28202449555059267,-1.964493962383104
45,3.225051240927544,0.0886211653854553,0.28202450158204645,0.2820244503394776,0.28202450158204645,-1.4204952420300558
46,3.221464890754475,0.0,0.2820245083784449,0.2820244503394776,0.2820245083784449,-2.0713938040873754
47,3.2178865664259706,0.07264057177246667,0.2820245160315784,0.2820244503394776,0.2820245160315784,-1.537868489896282
48,3.214316249364301,0.0,0.28202452464357536,0.2820244503394776,0.28202452464357536,-2.0713939235503633
49,3.210753896097083,0.01387937627089571,0.28202453432807617,0.2820244503394776,0.28202453432807617,-1.9694537265191998
50,3.2071994883047714,0.027630564013129216,0.2820245452113098,0.2820244503394776,0.2820245452113098,-1.8684550483957383
51,3.20365299943601,0.05603746259598313,0.28202455743348515,0.2820244503394776,0.28202455743348515,-1.6598141443152863
52,3.200114411316269,0.0,0.2820245711501763,0.2820244503394776,0.2820245711501763,-2.07139426512878
53,3.196583681094355,0.039792027731070496,0.2820245865340295,0.2820244503394776,0.2820245865340295,-1.7791326872180075
54,3.193060790848387,0.042028096946987344,0.2820246037762954,0.2820244503394776,0.2820246037762954,-1.7627094897077304
55,3.1895457226999637,0.2244928279325154,0.2820246230887896,0.2820244503394776,0.2820246230887896,-0.4225554889180645
56,3.186038434255636,0.0,0.282024644706108,0.2820244503394776,0.282024644706108,-2.071394805377222
57,3.182538907885595,0.0,0.28202466888760475,0.2820244503394776,0.28202466888760475,-2.071394982983781
58,3.1790471260023145,0.10611207394952132,0.28202469591995516,0.2820244503394776,0.28202469591995516,-1.2920306724597101
59,3.1755630466632545,0.12118952291609347,0.28202472612004764,0.2820244503394776,0.28202472612004764,-1.1812911059089628
60,3.1720866606401286,0.09346968661306147,0.282024759837439,0.2820244503394776,0.282024759837439,-1.384886060618937
61,3.168617926287266,0.17054180105764535,0.2820247974580977,0.2820244503394776,0.2820247974580977,-0.8188124831162432
62,3.1651568345294065,0.21175472161920222,0.2820248394072255,0.2820244503394776,0.2820248394072255,-0.5161150264404694
63,3.1617033520763953,0.14000701287745315,0.2820248861536076,0.2820244503394776,0.2820248861536076,-1.0430829024942152
64,3.1582574458192467,0.2379608846872649,0.2820249382134841,0.2820244503394776,0.2820249382134841,-0.3236385659600393
65,3.1548191069085174,0.16406679536138452,0.2820249961545699,0.2820244503394776,0.2820249961545699,-0.8663711096215261
66,3.151388302436987,0.1406052150647084,0.2820250606015967,0.2820244503394776,0.2820250606015967,-1.0386905503510957
67,3.147965007667783,0.16337757319938565,0.28202513224106257,0.2820244503394776,0.28202513224106257,-0.8714342596751585
68,3.144549197972203,0.19857749931749288,0.2820252118270063,0.2820244503394776,0.2820252118270063,-0.6129008987599098
69,3.1411408567861927,0.18039729703359336,0.2820253001869209,0.2820244503394776,0.2820253001869209,-0.7464302207774519
70,3.137739943764261,0.08947604595026899,0.28202539822923667,0.2820244503394776,0.28202539822923667,-1.4142229609225505
71,3.1343464504957126,0.14000701287745315,0.2820255069489966,0.2820244503394776,0.2820255069489966,-1.043087462068593
72,3.130960336916178,0.13911919298402992,0.2820256274374627,0.2820244503394776,0.2820256274374627,-1.0496091442302595
73,3.1275815947573866,0.07588319617310722,0.2820257608884562,0.2820244503394776,0.2820257608884562,-1.5140614330477475
74,3.124210192104863,0.10075166703065977,0.28202590860931537,0.2820244503394776,0.28202590860931537,-1.3314103196407308
75,3.1208461050709304,0.16235452942838793,0.28202607202956803,0.2820244503394776,0.28202607202956803,-0.8789551422141892
76,3.117489309871461,0.1567909977834002,0.2820262527117344,0.2820244503394776,0.2820262527117344,-0.9198191058053494
77,3.1141397828253163,0.14612931440855154,0.28202645236267926,0.2820244503394776,0.28202645236267926,-0.9981277555270164
78,3.110797508157872,0.1125167164960531,0.28202667284529687,0.2820244503394776,0.28202667284529687,-1.2450048236296518
79,3.107462446767414,0.15742566014687717,0.2820269161937793,0.2820244503394776,0.2820269161937793,-0.9151625553433076
